,precipIntensity,precipProbability,temperature,windSpeed,label
3838,0.0,0.0,44.57,3.31,0
3839,0.0,0.0,44.42,3.06,0
3840,0.0,0.0,43.39,3.26,0
3841,0.0,0.0,43.41,2.71,0
3842,0.0,0.0,43.61,2.79,0
3843,0.0,0.0,42.99,1.71,0
3844,0.0,0.0,42.96,2.19,0
3845,0.0,0.0,42.0,1.2,0
3846,0.0,0.0,40.56,2.14,0
3847,0.0,0.0,40.19,2.46,0
3848,0.0,0.0,40.73,2.89,0
3849,0.0,0.0,40.64,2.72,0
3850,0.0,0.0,40.09,5.71,0
3851,0.001,0.32,40.5,11.18,1
3852,0.037000000000000005,1.0,41.94,11.95,1
3853,0.053,1.0,43.23,13.01,1
3854,0.028999999999999998,1.0,44.83,13.22,1
3855,0.002,0.23,46.59,10.54,1
3856,0.008,0.93,45.89,9.33,1
3857,0.013999999999999999,1.0,43.92,6.92,1
3858,0.0,0.0,42.45,6.45,1
3859,0.0,0.0,41.44,7.08,1
3860,0.0,0.0,39.69,9.01,1
3861,0.0,0.0,39.04,7.42,1
3862,0.0,0.0,37.73,8.82,1
3863,0.0,0.0,36.91,9.49,1
3864,0.0,0.0,36.52,9.68,1
3865,0.0,0.0,36.21,10.51,1
3866,0.0,0.0,35.85,9.55,1
3867,0.0,0.0,35.87,7.78,1
3868,0.0,0.0,35.58,9.94,1
3869,0.0,0.0,34.88,8.34,1
3870,0.0,0.0,34.58,8.13,1
3871,0.0,0.0,35.13,10.17,0
3872,0.0,0.0,35.96,9.27,0
3873,0.0,0.0,37.1,7.94,0
3874,0.006,0.41,37.79,8.07,0
3875,0.0,0.0,39.78,9.09,0
3876,0.0,0.0,42.77,10.19,0
3877,0.0,0.0,45.12,12.03,0
3878,0.0,0.0,45.57,11.14,0
3879,0.0,0.0,44.88,9.71,0
3880,0.0,0.0,43.38,11.19,0
3881,0.0,0.0,41.59,9.35,0
3882,0.0,0.0,39.84,7.53,0
3883,0.0,0.0,39.59,6.93,0
3884,0.0,0.0,39.64,5.77,0
3885,0.0,0.0,39.04,6.12,0
3886,0.0,0.0,38.89,6.37,0
3887,0.0,0.0,38.8,7.13,0
3888,0.0,0.0,38.9,6.67,0
3889,0.0,0.0,39.3,6.8,0
3890,0.0,0.0,39.55,6.41,0
3891,0.0,0.0,40.02,6.83,0
3892,0.0,0.0,40.96,7.45,0
3893,0.0,0.0,40.94,7.28,0
3894,0.0,0.0,40.78,7.54,0
3895,0.0,0.0,39.94,6.42,0
3896,0.0,0.0,39.54,8.14,0
3897,0.0,0.0,40.87,8.54,0
3898,0.0,0.0,42.53,9.01,0
3899,0.0,0.0,44.68,10.73,0
3900,0.0,0.0,46.46,10.3,0
3901,0.0,0.0,47.5,10.75,0
3902,0.0,0.0,48.82,10.08,0
3903,0.0,0.0,47.12,8.32,0
3904,0.0,0.0,45.18,9.08,0
3905,0.0,0.0,42.94,8.55,0
3906,0.0,0.0,42.54,8.09,0
3907,0.0,0.0,41.55,8.55,0
3908,0.001,0.11,42.0,7.58,0
3909,0.001,0.14,41.59,7.09,0
3910,0.002,0.22,41.45,7.62,0
3911,0.004,0.45,41.5,6.35,0
3912,0.01,0.76,41.45,7.08,0
3913,0.017,0.68,41.05,4.63,0
3914,0.002,0.43,41.61,5.65,0
3915,0.0,0.0,42.04,6.36,0
3916,0.0,0.0,41.9,6.52,0
3917,0.001,0.06,41.85,6.83,0
3918,0.0,0.0,47.26,12.32,1
3919,0.0,0.0,47.9,12.37,1
3920,0.0,0.0,48.04,13.39,1
3921,0.0,0.0,48.16,10.71,1
3922,0.0,0.0,47.09,10.22,1
3923,0.0,0.0,44.74,5.77,1
3924,0.0,0.0,42.58,4.96,1
3925,0.0,0.0,41.02,4.15,1
3926,0.0,0.0,40.78,5.07,1
3927,0.0,0.0,40.44,5.02,1
3928,0.0,0.0,39.6,5.1,1
3929,0.0,0.0,39.53,4.13,1
3930,0.0,0.0,39.48,4.12,1
3931,0.0,0.0,38.76,4.81,1
3932,0.0,0.0,38.61,4.58,1
3933,0.0,0.0,39.14,6.27,1
3934,0.0,0.0,39.28,6.0,1
3935,0.0,0.0,39.45,5.61,1
3936,0.0,0.0,39.8,6.33,1
3937,0.0,0.0,40.59,8.61,1
3938,0.0,0.0,39.96,7.98,1
3939,0.0,0.0,41.23,8.11,1
3940,0.0,0.0,43.02,10.33,1
3941,0.0,0.0,44.38,9.02,1
3942,0.0,0.0,45.74,12.78,1
3943,0.0,0.0,45.34,12.87,1
3944,0.0,0.0,45.28,13.28,1
3945,0.0,0.0,44.91,11.37,1
3946,0.0,0.0,43.72,9.09,1
3947,0.0,0.0,42.06,7.22,1
3948,0.0,0.0,40.98,5.57,1
3949,0.0,0.0,40.28,5.99,1
3950,0.0,0.0,40.03,6.7,1
3951,0.0,0.0,40.24,7.51,1
3952,0.0,0.0,40.34,8.21,1
3953,0.0,0.0,39.82,5.74,1
3954,0.0,0.0,39.81,6.78,1
3955,0.0,0.0,39.65,6.99,1
3956,0.0,0.0,39.61,6.03,1
3957,0.0,0.0,40.19,6.61,1
3958,0.0,0.0,41.22,5.45,1
3959,0.0,0.0,41.23,5.11,1
3960,0.0,0.0,40.5,6.15,1
3961,0.0,0.0,39.19,5.37,0
3962,0.0,0.0,38.04,5.24,0
3963,0.0,0.0,39.93,7.29,0
3964,0.0,0.0,43.14,9.64,0
3965,0.0,0.0,45.24,10.39,0
3966,0.0,0.0,46.13,12.52,0
3967,0.0,0.0,47.4,11.27,0
3968,0.0,0.0,47.53,10.82,0
3969,0.0,0.0,47.04,11.82,0
3970,0.0,0.0,45.66,10.26,0
3971,0.0,0.0,44.05,10.17,0
3972,0.0,0.0,42.86,9.31,0
3973,0.0,0.0,43.02,11.88,0
3974,0.0,0.0,43.18,13.39,0
3975,0.0,0.0,44.37,13.15,0
3976,0.0,0.0,44.47,10.99,0
3977,0.0,0.0,44.56,12.86,0
3978,0.0,0.0,43.86,11.43,0
3979,0.005,0.44,42.84,14.72,0
3980,0.026000000000000002,0.96,41.86,11.66,0
3981,0.036000000000000004,0.94,41.61,12.92,0
3982,0.021,0.85,41.28,11.57,0
3983,0.005,0.44,42.09,10.86,0
3984,0.001,0.09,42.89,11.03,0
3985,0.001,0.29,43.02,11.61,1
3986,0.001,0.15,43.05,11.65,1
3987,0.0,0.0,44.28,12.96,1
3988,0.0,0.0,46.13,14.5,1
3989,0.0,0.0,47.09,18.11,1
3990,0.0,0.0,48.24,20.31,1
3991,0.0,0.0,47.56,20.46,1
3992,0.0,0.0,45.39,17.72,1
3993,0.006,0.46,44.84,16.37,1
3994,0.002,0.33,45.99,13.43,1
3995,0.022000000000000002,0.73,46.74,12.65,1
3996,0.003,0.61,47.95,14.23,1
3997,0.001,0.24,48.3,17.43,1
3998,0.002,0.25,48.09,18.47,1
3999,0.0,0.0,48.19,20.07,1
4000,0.0,0.0,47.45,17.5,1
4001,0.0,0.0,46.35,15.64,1
4002,0.0,0.0,45.74,15.22,1
4003,0.0,0.0,45.36,15.23,1
4004,0.0,0.0,44.48,15.89,1
4005,0.0,0.0,44.67,13.94,1
4006,0.0,0.0,44.16,11.63,1
4007,0.0,0.0,43.49,13.12,1
4008,0.0,0.0,43.4,11.3,1
4009,0.0,0.0,43.44,10.31,0
4010,0.0,0.0,43.06,9.36,0
4011,0.0,0.0,44.44,11.06,0
4012,0.0,0.0,45.47,10.15,0
4013,0.0,0.0,46.18,9.98,0
4014,0.0,0.0,46.39,10.48,0
4015,0.0,0.0,45.81,7.67,0
4016,0.006,0.8,44.59,5.87,0
4017,0.023,1.0,43.92,10.06,0
4018,0.031,1.0,42.07,8.65,0
4019,0.042,1.0,41.22,8.16,0
4020,0.061,1.0,42.23,8.07,0
4021,0.028999999999999998,1.0,43.4,6.77,0
4022,0.027000000000000003,1.0,46.11,7.8,0
4023,0.003,0.69,48.11,7.63,0
4024,0.0,0.0,48.08,8.27,0
4025,0.0,0.0,48.01,5.25,0
4026,0.001,0.23,47.53,3.51,0
4027,0.003,0.49,46.6,1.81,0
4028,0.066,1.0,45.49,3.25,0
4029,0.105,1.0,43.31,3.99,0
4030,0.079,1.0,42.31,4.91,0
4031,0.12300000000000001,1.0,40.9,6.22,0
4032,0.07200000000000001,1.0,39.46,8.58,0
4033,0.02,1.0,38.82,8.47,0
4034,0.01,0.66,38.84,10.55,0
4035,0.01,0.72,39.09,8.79,0
4036,0.013999999999999999,0.81,40.71,9.53,0
4037,0.003,0.54,42.61,9.43,1
4038,0.0,0.0,44.78,9.29,1
4039,0.0,0.0,45.84,11.62,1
4040,0.0,0.0,44.55,11.02,1
4041,0.002,0.08,44.87,13.69,1
4042,0.008,0.78,44.94,13.03,1
4043,0.006,0.84,45.71,12.33,1
4044,0.003,0.37,46.8,12.54,1
4045,0.002,0.47,46.86,9.78,1
4046,0.008,0.81,46.71,11.03,1
4047,0.009000000000000001,1.0,45.52,10.22,1
4048,0.0,0.0,44.78,12.02,1
4049,0.0,0.0,45.68,11.11,1
4050,0.0,0.0,46.39,14.48,1
4051,0.001,0.1,46.11,14.61,1
4052,0.0,0.0,46.82,16.47,1
4053,0.0,0.0,47.05,15.57,1
4054,0.0,0.0,46.37,19.05,1
4055,0.001,0.14,45.98,15.61,1
4056,0.002,0.43,46.28,14.98,1
4057,0.0,0.0,45.02,14.26,1
4058,0.0,0.0,44.51,14.18,1
4059,0.0,0.0,44.38,14.75,1
4060,0.0,0.0,45.09,12.92,1
4061,0.0,0.0,45.26,12.96,1
4062,0.0,0.0,45.16,15.29,1
4063,0.0,0.0,45.34,15.29,1
4064,0.0,0.0,45.03,19.51,1
4065,0.0,0.0,44.48,17.41,1
4066,0.0,0.0,44.09,19.17,1
4067,0.0,0.0,44.09,17.68,1
4068,0.0,0.0,43.71,17.93,1
4069,0.001,0.36,43.98,17.2,1
4070,0.006999999999999999,0.63,43.71,16.87,1
4071,0.003,0.38,43.97,17.96,1
4072,0.0,0.0,44.2,20.49,1
4073,0.0,0.0,44.28,21.21,1
4074,0.0,0.0,44.18,19.14,1
4075,0.0,0.0,45.55,19.19,1
4076,0.0,0.0,45.87,20.64,1
4077,0.0,0.0,46.48,20.43,1
4078,0.0,0.0,45.99,19.03,1
4079,0.0,0.0,46.43,17.7,1
4080,0.0,0.0,44.72,15.79,1
4081,0.0,0.0,43.49,13.74,1
4082,0.0,0.0,41.64,11.0,1
4083,0.0,0.0,40.57,10.62,1
4084,0.0,0.0,39.5,9.58,1
4085,0.0,0.0,38.84,9.48,1
4086,0.0,0.0,38.97,7.66,1
4087,0.0,0.0,38.25,8.76,1
4088,0.001,0.36,39.99,11.9,1
4089,0.002,0.17,41.43,13.03,1
4090,0.002,0.24,42.59,12.48,1
4091,0.003,0.33,43.11,16.66,1
4092,0.004,0.46,44.13,16.42,1
4093,0.01,0.64,41.39,16.78,1
4094,0.001,0.22,41.53,11.7,1
4095,0.0,0.0,42.99,10.86,1
4096,0.0,0.0,43.35,9.99,1
4097,0.0,0.0,41.71,6.49,1
4098,0.0,0.0,40.05,6.09,1
4099,0.0,0.0,39.87,8.22,1
4100,0.0,0.0,38.97,9.14,1
4101,0.0,0.0,37.79,8.76,1
4102,0.0,0.0,37.68,8.51,0
4103,0.0,0.0,37.06,9.41,0
4104,0.0,0.0,36.58,10.27,0
4105,0.0,0.0,36.05,9.5,0
4106,0.0,0.0,36.21,11.8,0
4107,0.0,0.0,36.08,9.86,0
4108,0.0,0.0,37.72,10.62,0
4109,0.0,0.0,37.84,8.05,0
4110,0.0,0.0,37.08,6.72,0
4111,0.0,0.0,36.75,7.39,0
4112,0.0,0.0,38.07,9.52,0
4113,0.0,0.0,40.77,11.88,0
4114,0.0,0.0,42.99,13.65,0
4115,0.0,0.0,44.96,14.49,0
4116,0.0,0.0,46.4,15.43,0
4117,0.0,0.0,46.53,18.29,1
4118,0.003,0.54,44.56,22.2,1
4119,0.049,0.8,43.02,19.53,1
4120,0.01,0.37,45.5,20.62,1
4121,0.006,0.25,45.88,18.66,1
4122,0.002,0.18,44.78,17.0,1
4123,0.0,0.0,44.83,16.8,1
4124,0.0,0.0,43.84,16.7,1
4125,0.0,0.0,43.26,16.57,1
4126,0.0,0.0,42.03,15.78,1
4127,0.0,0.0,40.77,15.11,1
4128,0.0,0.0,40.66,16.07,0
4129,0.0,0.0,40.03,15.22,0
4130,0.0,0.0,39.39,14.25,0
4131,0.0,0.0,38.95,14.55,0
4132,0.0,0.0,37.67,11.76,0
4133,0.0,0.0,37.8,8.36,0
4134,0.0,0.0,37.48,8.3,0
4135,0.0,0.0,37.48,8.69,0
4136,0.0,0.0,38.44,10.5,0
4137,0.0,0.0,39.21,10.36,0
4138,0.0,0.0,41.76,10.97,0
4139,0.0,0.0,43.23,11.78,0
4140,0.0,0.0,44.33,11.4,0
4141,0.0,0.0,44.57,11.33,0
4142,0.0,0.0,44.59,11.73,0
4143,0.0,0.0,44.36,13.21,0
4144,0.0,0.0,43.85,11.71,0
4145,0.0,0.0,41.97,9.11,0
4146,0.0,0.0,41.23,9.06,0
4147,0.0,0.0,40.89,10.0,0
4148,0.0,0.0,39.97,12.07,0
4149,0.0,0.0,39.44,10.54,0
4150,0.0,0.0,38.82,10.98,0
4151,0.0,0.0,37.81,11.15,0
4152,0.0,0.0,37.26,10.0,0
4153,0.0,0.0,36.44,8.0,0
4154,0.0,0.0,36.34,8.71,0
4155,0.0,0.0,36.27,7.65,0
4156,0.0,0.0,36.13,5.74,0
4157,0.0,0.0,35.86,5.26,0
4158,0.0,0.0,36.37,6.7,0
4159,0.0,0.0,37.05,5.51,0
4160,0.0,0.0,37.66,5.42,0
4161,0.0,0.0,39.36,6.73,0
4162,0.0,0.0,41.42,9.74,0
4163,0.0,0.0,42.03,11.62,0
4164,0.001,0.21,40.85,14.54,0
4165,0.003,0.41,40.9,15.32,0
4166,0.006999999999999999,0.57,41.45,16.22,0
4167,0.06,0.92,41.96,14.11,1
4168,0.039,0.8,43.98,12.67,1
4169,0.005,0.82,47.28,12.36,1
4170,0.003,0.12,50.28,15.12,1
4171,0.028999999999999998,0.71,51.24,17.28,1
4172,0.012,0.53,52.42,18.95,1
4173,0.0,0.0,51.08,20.08,1
4174,0.002,0.44,49.8,17.99,1
4175,0.003,0.64,49.39,18.55,1
4176,0.001,0.23,48.84,24.6,1
4177,0.0,0.0,48.42,28.75,1
4178,0.0,0.0,47.61,25.9,1
4179,0.0,0.0,47.52,26.34,1
4180,0.0,0.0,47.29,25.15,1
4181,0.0,0.0,47.46,26.41,1
4182,0.0,0.0,46.8,25.43,1
4183,0.0,0.0,47.15,23.34,1
4184,0.0,0.0,46.82,25.73,1
4185,0.0,0.0,46.92,24.84,1
4186,0.0,0.0,47.86,20.45,1
4187,0.0,0.0,40.18,7.45,1
4188,0.0,0.0,39.77,6.71,1
4189,0.0,0.0,39.46,8.69,1
4190,0.0,0.0,38.48,7.68,1
4191,0.0,0.0,37.98,7.17,1
4192,0.0,0.0,37.84,7.15,1
4193,0.0,0.0,37.01,7.05,1
4194,0.0,0.0,37.1,6.23,1
4195,0.0,0.0,37.18,7.35,1
4196,0.0,0.0,39.12,8.52,1
4197,0.0,0.0,42.23,6.79,1
4198,0.0,0.0,44.61,7.65,1
4199,0.0,0.0,46.41,8.51,1
4200,0.0,0.0,47.4,8.87,1
4201,0.0,0.0,48.33,7.08,1
4202,0.0,0.0,48.21,6.23,0
4203,0.0,0.0,48.01,5.39,0
4204,0.0,0.0,44.69,2.87,0
4205,0.0,0.0,40.95,1.11,0
4206,0.0,0.0,39.16,1.83,0
4207,0.0,0.0,37.67,1.55,0
4208,0.0,0.0,37.59,2.05,0
4209,0.0,0.0,37.68,0.72,0
4210,0.0,0.0,37.27,1.12,0
4211,0.0,0.0,37.21,1.25,0
4212,0.0,0.0,36.97,1.5,0
4213,0.0,0.0,37.32,1.56,0
4214,0.0,0.0,37.88,3.11,0
4215,0.0,0.0,38.13,2.71,0
4216,0.0,0.0,38.11,3.12,0
4217,0.0,0.0,38.5,4.07,0
4218,0.0,0.0,39.11,6.0,0
4219,0.0,0.0,39.79,4.91,0
4220,0.0,0.0,41.8,5.73,0
4221,0.0,0.0,44.31,6.6,0
4222,0.0,0.0,46.37,7.6,0
4223,0.0,0.0,48.73,8.52,0
4224,0.0,0.0,50.52,10.22,0
4225,0.0,0.0,51.23,10.16,0
4226,0.0,0.0,51.56,9.92,0
4227,0.0,0.0,50.12,7.2,0
4228,0.0,0.0,48.34,7.53,0
4229,0.0,0.0,47.6,6.7,0
4230,0.0,0.0,46.57,6.88,0
4231,0.0,0.0,46.13,7.46,0
4232,0.0,0.0,46.37,7.27,0
4233,0.0,0.0,46.03,6.35,0
4234,0.009000000000000001,0.77,45.53,7.78,0
4235,0.01,0.63,45.53,8.09,0
4236,0.005,0.65,45.57,6.45,0
4237,0.008,0.95,45.3,6.74,0
4238,0.016,1.0,44.93,5.92,0
4239,0.019,1.0,44.84,5.43,0
4240,0.0,0.0,44.37,5.23,0
4241,0.0,0.0,43.71,6.06,0
4242,0.0,0.0,43.59,4.95,0
4243,0.0,0.0,44.24,4.13,0
4244,0.0,0.0,45.79,5.44,0
4245,0.0,0.0,46.84,6.59,0
4246,0.001,0.31,48.02,5.95,0
4247,0.003,0.44,50.1,7.53,0
4248,0.0,0.0,50.78,7.34,0
4249,0.0,0.0,52.82,17.63,1
4250,0.0,0.0,53.79,15.43,1
4251,0.0,0.0,53.43,15.22,1
4252,0.0,0.0,53.5,14.28,1
4253,0.0,0.0,53.3,14.02,1
4254,0.0,0.0,52.79,13.27,1
4255,0.0,0.0,51.92,12.25,1
4256,0.0,0.0,51.17,11.49,1
4257,0.0,0.0,49.9,12.21,1
4258,0.0,0.0,49.49,9.77,1
4259,0.0,0.0,48.92,12.51,0
4260,0.0,0.0,48.63,11.27,0
4261,0.0,0.0,47.93,10.75,0
4262,0.0,0.0,47.36,8.91,0
4263,0.0,0.0,46.54,9.73,0
4264,0.0,0.0,46.18,9.68,0
4265,0.0,0.0,45.62,8.55,0
4266,0.0,0.0,45.4,8.28,0
4267,0.0,0.0,44.95,10.29,0
4268,0.0,0.0,44.68,9.62,0
4269,0.0,0.0,44.65,10.28,0
4270,0.0,0.0,46.37,10.29,0
4271,0.0,0.0,49.84,10.31,0
4272,0.0,0.0,53.05,10.59,0
4273,0.0,0.0,55.1,11.12,0
4274,0.0,0.0,55.12,9.36,0
4275,0.0,0.0,54.97,8.48,0
4276,0.0,0.0,52.6,6.02,0
4277,0.0,0.0,51.19,5.24,0
4278,0.0,0.0,52.14,8.67,0
4279,0.0,0.0,51.05,6.44,0
4280,0.0,0.0,50.21,6.93,0
4281,0.0,0.0,49.91,6.23,0
4282,0.002,0.38,49.72,6.64,0
4283,0.0,0.0,50.17,7.11,0
4284,0.0,0.0,51.29,9.29,0
4285,0.0,0.0,51.82,9.08,0
4286,0.0,0.0,51.1,12.21,0
4287,0.003,0.39,49.61,12.15,0
4288,0.002,0.37,48.47,12.72,0
4289,0.006999999999999999,0.7,47.35,11.66,0
4290,0.002,0.5,46.93,9.98,0
4291,0.001,0.63,46.85,9.47,0
4292,0.0,0.0,46.15,8.4,0
4293,0.0,0.0,46.35,6.6,0
4294,0.0,0.0,47.39,6.93,0
4295,0.0,0.0,48.03,8.77,0
4296,0.001,0.23,47.59,12.22,0
4297,0.019,0.87,44.65,10.29,0
4298,0.002,0.66,47.82,12.38,0
4299,0.0,0.0,49.73,13.75,0
4300,0.0,0.0,49.9,12.79,0
4301,0.0,0.0,49.31,9.48,0
4302,0.002,0.23,46.13,4.71,0
4303,0.002,0.24,44.18,5.05,0
4304,0.004,0.21,43.07,4.76,0
4305,0.0,0.0,42.76,5.27,0
4306,0.0,0.0,50.38,3.81,0
4307,0.0,0.0,49.86,4.67,0
4308,0.0,0.0,49.78,3.38,0
4309,0.002,0.22,49.53,1.95,0
4310,0.001,0.14,49.78,1.22,0
4311,0.0,0.0,49.83,0.52,0
4312,0.01,0.2,49.84,0.57,0
4313,0.001,0.17,50.23,0.21,0
4314,0.0,0.0,50.5,0.68,0
4315,0.0,0.0,50.48,3.17,0
4316,0.0,0.0,51.65,3.59,0
4317,0.0,0.0,53.53,3.95,0
4318,0.0,0.0,55.08,5.01,0
4319,0.0,0.0,56.52,4.95,0
4320,0.0,0.0,55.49,6.01,0
4321,0.0,0.0,55.13,7.21,0
4322,0.0,0.0,56.48,7.34,0
4323,0.0,0.0,58.76,6.44,0
4324,0.0,0.0,59.61,6.77,0
4325,0.0,0.0,59.01,5.78,0
4326,0.0,0.0,58.39,4.64,0
4327,0.0,0.0,57.01,4.43,0
4328,0.0,0.0,55.4,3.67,0
4329,0.0,0.0,53.55,3.45,0
4330,0.0,0.0,52.19,3.11,0
4331,0.0,0.0,50.81,2.61,0
4332,0.0,0.0,49.06,3.65,0
4333,0.0,0.0,47.87,3.22,0
4334,0.0,0.0,47.04,2.88,0
4335,0.0,0.0,46.05,2.5,0
4336,0.0,0.0,45.18,2.21,0
4337,0.0,0.0,44.87,1.54,0
4338,0.0,0.0,45.53,1.97,0
4339,0.0,0.0,48.64,4.32,0
4340,0.0,0.0,53.12,5.17,0
4341,0.0,0.0,57.32,5.5,0
4342,0.0,0.0,59.75,7.14,0
4343,0.0,0.0,61.72,8.31,0
4344,0.0,0.0,62.46,7.5,0
4345,0.0,0.0,63.14,7.73,0
4346,0.0,0.0,62.09,8.17,0
4347,0.0,0.0,61.34,6.5,0
4348,0.0,0.0,61.38,5.68,0
4349,0.0,0.0,60.82,4.01,0
4350,0.0,0.0,59.19,3.11,0
4351,0.0,0.0,57.44,2.18,0
4352,0.0,0.0,55.72,3.02,0
4353,0.0,0.0,58.51,15.87,1
4354,0.0,0.0,59.4,16.94,1
4355,0.0,0.0,59.08,18.16,1
4356,0.0,0.0,57.7,19.25,1
4357,0.0,0.0,55.98,16.12,1
4358,0.0,0.0,54.75,15.32,1
4359,0.0,0.0,53.54,14.89,1
4360,0.0,0.0,52.46,15.01,1
4361,0.0,0.0,51.8,13.59,1
4362,0.0,0.0,50.91,13.01,1
4363,0.0,0.0,50.45,13.75,1
4364,0.0,0.0,49.81,12.48,1
4365,0.0,0.0,49.88,12.54,1
4366,0.0,0.0,49.89,14.06,1
4367,0.0,0.0,49.66,13.17,1
4368,0.0,0.0,49.6,12.11,1
4369,0.0,0.0,49.79,14.65,1
4370,0.0,0.0,50.19,14.95,1
4371,0.002,0.11,49.66,15.24,1
4372,0.005,0.44,49.97,14.41,1
4373,0.001,0.09,51.84,13.3,1
4374,0.0,0.0,54.9,13.61,1
4375,0.0,0.0,54.83,16.58,1
4376,0.0,0.0,55.91,17.1,1
4377,0.0,0.0,56.04,15.78,1
4378,0.0,0.0,56.04,16.53,1
4379,0.0,0.0,55.32,15.11,1
4380,0.0,0.0,54.98,14.89,1
4381,0.001,0.1,53.81,10.12,1
4382,0.004,0.3,53.25,10.02,1
4383,0.0,0.0,52.26,8.57,0
4384,0.0,0.0,51.55,8.88,0
4385,0.0,0.0,51.03,7.92,0
4386,0.0,0.0,50.21,8.2,0
4387,0.0,0.0,49.8,6.7,0
4388,0.0,0.0,49.82,7.08,0
4389,0.0,0.0,49.63,6.68,0
4390,0.0,0.0,49.35,5.3,0
4391,0.0,0.0,49.14,4.9,0
4392,0.0,0.0,49.27,6.55,0
4393,0.0,0.0,49.53,7.12,0
4394,0.0,0.0,50.49,7.64,0
4395,0.0,0.0,51.8,7.98,0
4396,0.0,0.0,52.79,8.05,0
4397,0.0,0.0,55.34,6.67,0
4398,0.004,0.21,54.37,5.12,0
4399,0.032,0.34,53.2,6.91,0
4400,0.023,0.54,52.15,6.76,0
4401,0.023,0.54,53.0,3.69,0
4402,0.013000000000000001,0.58,53.36,5.11,0
4403,0.006,0.65,54.81,5.92,0
4404,0.0,0.0,56.35,4.71,0
4405,0.0,0.0,55.1,3.96,0
4406,0.0,0.0,51.15,3.35,0
4407,0.0,0.0,49.03,1.37,0
4408,0.0,0.0,47.96,1.43,0
4409,0.0,0.0,47.4,1.06,0
4410,0.0,0.0,47.63,1.28,0
4411,0.0,0.0,47.38,1.34,0
4412,0.0,0.0,46.39,1.3,0
4413,0.0,0.0,45.11,2.19,0
4414,0.0,0.0,44.67,2.29,0
4415,0.0,0.0,43.26,2.59,0
4416,0.0,0.0,44.43,2.38,0
4417,0.0,0.0,46.11,1.75,0
4418,0.0,0.0,48.04,3.36,0
4419,0.0,0.0,50.0,2.87,0
4420,0.0,0.0,52.14,3.5,0
4421,0.0,0.0,54.66,3.91,0
4422,0.001,0.34,55.7,4.76,0
4423,0.0,0.0,57.4,4.53,0
4424,0.0,0.0,57.01,5.4,0
4425,0.0,0.0,57.32,5.69,0
4426,0.0,0.0,59.35,4.27,0
4427,0.001,0.03,57.33,2.01,0
4428,0.004,0.54,54.64,2.2,0
4429,0.012,0.64,52.09,3.02,0
4430,0.0,0.0,52.34,13.66,0
4431,0.0,0.0,54.29,13.28,0
4432,0.0,0.0,56.01,16.33,0
4433,0.0,0.0,56.96,13.53,0
4434,0.0,0.0,57.08,13.7,0
4435,0.0,0.0,56.6,8.39,0
4436,0.0,0.0,53.55,8.08,0
4437,0.0,0.0,51.22,6.92,0
4438,0.0,0.0,49.89,6.1,0
4439,0.0,0.0,48.18,4.51,0
4440,0.0,0.0,47.7,5.41,0
4441,0.0,0.0,47.12,4.98,0
4442,0.0,0.0,46.05,3.36,0
4443,0.0,0.0,45.81,4.33,0
4444,0.0,0.0,45.18,4.16,0
4445,0.0,0.0,44.51,4.25,0
4446,0.0,0.0,44.23,3.46,0
4447,0.0,0.0,45.22,4.35,0
4448,0.0,0.0,46.52,4.48,0
4449,0.0,0.0,50.48,7.5,0
4450,0.0,0.0,52.0,8.38,0
4451,0.011000000000000001,0.91,54.33,8.53,0
4452,0.002,0.35,56.6,8.66,0
4453,0.0,0.0,58.63,8.49,0
4454,0.0,0.0,59.82,8.39,0
4455,0.0,0.0,61.06,9.45,0
4456,0.0,0.0,62.15,9.59,0
4457,0.0,0.0,62.56,12.52,0
4458,0.0,0.0,61.45,10.85,0
4459,0.0,0.0,57.95,9.4,0
4460,0.013000000000000001,0.74,54.64,8.51,0
4461,0.001,0.43,54.13,7.06,0
4462,0.0,0.0,53.4,7.24,0
4463,0.0,0.0,52.96,7.27,0
4464,0.0,0.0,52.53,4.97,0
4465,0.0,0.0,51.81,5.42,0
4466,0.0,0.0,51.8,6.85,0
4467,0.0,0.0,51.59,7.82,0
4468,0.0,0.0,51.63,6.53,0
4469,0.0,0.0,50.94,6.07,0
4470,0.0,0.0,51.1,6.95,0
4471,0.0,0.0,51.55,7.39,0
4472,0.0,0.0,51.65,8.27,0
4473,0.0,0.0,52.81,10.27,0
4474,0.0,0.0,55.39,10.11,0
4475,0.0,0.0,58.64,13.64,0
4476,0.0,0.0,64.77,16.3,1
4477,0.0,0.0,65.24,16.9,1
4478,0.0,0.0,65.13,15.63,1
4479,0.0,0.0,64.7,14.54,1
4480,0.0,0.0,64.09,14.49,1
4481,0.0,0.0,61.48,11.83,0
4482,0.0,0.0,60.57,11.35,0
4483,0.0,0.0,59.61,10.17,0
4484,0.0,0.0,58.25,10.44,0
4485,0.0,0.0,57.81,10.99,0
4486,0.0,0.0,57.03,10.22,0
4487,0.0,0.0,56.2,9.91,0
4488,0.0,0.0,56.68,8.97,0
4489,0.0,0.0,56.36,9.63,0
4490,0.0,0.0,54.97,7.46,0
4491,0.0,0.0,54.29,6.91,0
4492,0.0,0.0,53.37,6.45,0
4493,0.0,0.0,52.72,7.19,0
4494,0.0,0.0,52.11,5.38,0
4495,0.0,0.0,51.99,6.4,0
4496,0.0,0.0,53.9,7.2,0
4497,0.0,0.0,56.1,10.22,0
